#vtu   mu0 Hext(T)       J.h(T)      Jx(T)      Jy(T)      Jz(T)    e(J/m3) e_ms(J/m3) e_ex(J/m3) e_an(J/m3) e_ze(J/m3)
000 -2.711590e-02 -9.88752e-01 -1.474e-02 -9.887e-01  2.669e-04 -1.613e+04  5.159e+03  4.959e+01  0.000e+00 -2.134e+04
000 -2.706590e-02 -9.88752e-01 -1.474e-02 -9.887e-01  2.669e-04 -1.609e+04  5.159e+03  4.959e+01  0.000e+00 -2.130e+04
000 -2.701590e-02 -9.88567e-01 -1.478e-02 -9.885e-01  2.670e-04 -1.605e+04  5.155e+03  4.990e+01  0.000e+00 -2.125e+04
000 -2.696590e-02 -9.88567e-01 -1.478e-02 -9.885e-01  2.670e-04 -1.601e+04  5.155e+03  4.990e+01  0.000e+00 -2.121e+04
000 -2.691590e-02 -9.88567e-01 -1.478e-02 -9.885e-01  2.671e-04 -1.597e+04  5.155e+03  4.990e+01  0.000e+00 -2.117e+04
000 -2.686590e-02 -9.88364e-01 -1.482e-02 -9.883e-01  2.665e-04 -1.593e+04  5.150e+03  5.028e+01  0.000e+00 -2.113e+04
000 -2.681590e-02 -9.88364e-01 -1.482e-02 -9.883e-01  2.665e-04 -1.589e+04  5.150e+03  5.028e+01  0.000e+00 -2.109e+04
000 -2.676590e-02 -9.88364e-01 -1.482e-02 -9.883e-01  2.665e-04 -1.585e+04  5.150e+03  5.028e+01  0.000e+00 -2.105e+04
000 -2.671590e-02 -9.88174e-01 -1.486e-02 -9.881e-01  2.660e-04 -1.581e+04  5.146e+03  5.060e+01  0.000e+00 -2.101e+04
000 -2.666590e-02 -9.88174e-01 -1.486e-02 -9.881e-01  2.660e-04 -1.577e+04  5.146e+03  5.060e+01  0.000e+00 -2.097e+04
000 -2.661590e-02 -9.88174e-01 -1.486e-02 -9.881e-01  2.660e-04 -1.573e+04  5.146e+03  5.060e+01  0.000e+00 -2.093e+04
000 -2.656590e-02 -9.87947e-01 -1.490e-02 -9.878e-01  2.667e-04 -1.569e+04  5.141e+03  5.095e+01  0.000e+00 -2.089e+04
000 -2.651590e-02 -9.87947e-01 -1.490e-02 -9.878e-01  2.667e-04 -1.565e+04  5.141e+03  5.095e+01  0.000e+00 -2.085e+04
000 -2.646590e-02 -9.87947e-01 -1.490e-02 -9.878e-01  2.667e-04 -1.562e+04  5.141e+03  5.095e+01  0.000e+00 -2.081e+04
000 -2.641590e-02 -9.87738e-01 -1.495e-02 -9.876e-01  2.665e-04 -1.558e+04  5.136e+03  5.134e+01  0.000e+00 -2.076e+04
000 -2.636590e-02 -9.87738e-01 -1.495e-02 -9.876e-01  2.665e-04 -1.554e+04  5.136e+03  5.134e+01  0.000e+00 -2.072e+04
000 -2.631590e-02 -9.87738e-01 -1.495e-02 -9.876e-01  2.665e-04 -1.550e+04  5.136e+03  5.134e+01  0.000e+00 -2.068e+04
000 -2.626590e-02 -9.87564e-01 -1.499e-02 -9.875e-01  2.658e-04 -1.546e+04  5.132e+03  5.164e+01  0.000e+00 -2.064e+04
000 -2.621590e-02 -9.87564e-01 -1.499e-02 -9.875e-01  2.657e-04 -1.542e+04  5.132e+03  5.164e+01  0.000e+00 -2.060e+04
000 -2.616590e-02 -9.87453e-01 -1.501e-02 -9.874e-01  2.668e-04 -1.538e+04  5.129e+03  5.182e+01  0.000e+00 -2.056e+04
000 -2.611590e-02 -9.87453e-01 -1.501e-02 -9.874e-01  2.668e-04 -1.534e+04  5.129e+03  5.182e+01  0.000e+00 -2.052e+04
000 -2.606590e-02 -9.87281e-01 -1.505e-02 -9.872e-01  2.643e-04 -1.530e+04  5.125e+03  5.210e+01  0.000e+00 -2.048e+04
000 -2.601590e-02 -9.87281e-01 -1.505e-02 -9.872e-01  2.643e-04 -1.526e+04  5.125e+03  5.210e+01  0.000e+00 -2.044e+04
000 -2.596590e-02 -9.87281e-01 -1.505e-02 -9.872e-01  2.643e-04 -1.522e+04  5.125e+03  5.210e+01  0.000e+00 -2.040e+04
000 -2.591590e-02 -9.87022e-01 -1.511e-02 -9.869e-01  2.655e-04 -1.518e+04  5.120e+03  5.248e+01  0.000e+00 -2.036e+04
