#vtu   mu0 Hext(T)       J.h(T)      Jx(T)      Jy(T)      Jz(T)    e(J/m3) e_ms(J/m3) e_ex(J/m3) e_an(J/m3) e_ze(J/m3)
000 -2.706590e-02 -9.82279e-01 -8.275e-01 -5.617e-01  2.919e-05 -1.878e+04  2.367e+03  1.454e+01  0.000e+00 -2.116e+04
000 -2.701590e-02 -9.82157e-01 -8.278e-01 -5.612e-01  2.911e-05 -1.874e+04  2.364e+03  1.455e+01  0.000e+00 -2.111e+04
000 -2.696590e-02 -9.82157e-01 -8.278e-01 -5.612e-01  2.910e-05 -1.870e+04  2.364e+03  1.455e+01  0.000e+00 -2.108e+04
000 -2.691590e-02 -9.82032e-01 -8.281e-01 -5.607e-01  2.888e-05 -1.866e+04  2.361e+03  1.456e+01  0.000e+00 -2.103e+04
000 -2.686590e-02 -9.82032e-01 -8.281e-01 -5.607e-01  2.889e-05 -1.862e+04  2.361e+03  1.456e+01  0.000e+00 -2.100e+04
000 -2.681590e-02 -9.81913e-01 -8.284e-01 -5.603e-01  2.892e-05 -1.858e+04  2.359e+03  1.457e+01  0.000e+00 -2.095e+04
000 -2.676590e-02 -9.81859e-01 -8.285e-01 -5.601e-01  2.942e-05 -1.854e+04  2.358e+03  1.457e+01  0.000e+00 -2.091e+04
000 -2.671590e-02 -9.81859e-01 -8.285e-01 -5.601e-01  2.941e-05 -1.850e+04  2.358e+03  1.457e+01  0.000e+00 -2.087e+04
000 -2.666590e-02 -9.81859e-01 -8.285e-01 -5.601e-01  2.941e-05 -1.846e+04  2.358e+03  1.457e+01  0.000e+00 -2.084e+04
000 -2.661590e-02 -9.81650e-01 -8.290e-01 -5.593e-01  2.825e-05 -1.842e+04  2.353e+03  1.463e+01  0.000e+00 -2.079e+04
000 -2.656590e-02 -9.81650e-01 -8.290e-01 -5.593e-01  2.825e-05 -1.838e+04  2.353e+03  1.463e+01  0.000e+00 -2.075e+04
000 -2.651590e-02 -9.81521e-01 -8.293e-01 -5.588e-01  2.854e-05 -1.835e+04  2.350e+03  1.460e+01  0.000e+00 -2.071e+04
000 -2.646590e-02 -9.81521e-01 -8.293e-01 -5.588e-01  2.855e-05 -1.831e+04  2.350e+03  1.460e+01  0.000e+00 -2.067e+04
000 -2.641590e-02 -9.81396e-01 -8.296e-01 -5.583e-01  2.815e-05 -1.827e+04  2.348e+03  1.462e+01  0.000e+00 -2.063e+04
000 -2.636590e-02 -9.81396e-01 -8.296e-01 -5.583e-01  2.808e-05 -1.823e+04  2.348e+03  1.462e+01  0.000e+00 -2.059e+04
000 -2.631590e-02 -9.81261e-01 -8.299e-01 -5.578e-01  2.702e-05 -1.819e+04  2.345e+03  1.465e+01  0.000e+00 -2.055e+04
000 -2.626590e-02 -9.81261e-01 -8.299e-01 -5.578e-01  2.695e-05 -1.815e+04  2.345e+03  1.465e+01  0.000e+00 -2.051e+04
000 -2.621590e-02 -9.81134e-01 -8.302e-01 -5.573e-01  2.896e-05 -1.811e+04  2.342e+03  1.466e+01  0.000e+00 -2.047e+04
000 -2.616590e-02 -9.81134e-01 -8.302e-01 -5.573e-01  2.896e-05 -1.807e+04  2.342e+03  1.466e+01  0.000e+00 -2.043e+04
000 -2.611590e-02 -9.80995e-01 -8.306e-01 -5.568e-01  2.814e-05 -1.803e+04  2.339e+03  1.468e+01  0.000e+00 -2.039e+04
000 -2.606590e-02 -9.80995e-01 -8.306e-01 -5.568e-01  2.814e-05 -1.799e+04  2.339e+03  1.468e+01  0.000e+00 -2.035e+04
000 -2.601590e-02 -9.80859e-01 -8.309e-01 -5.563e-01  2.746e-05 -1.796e+04  2.337e+03  1.469e+01  0.000e+00 -2.031e+04
000 -2.596590e-02 -9.80859e-01 -8.309e-01 -5.563e-01  2.745e-05 -1.792e+04  2.337e+03  1.469e+01  0.000e+00 -2.027e+04
000 -2.591590e-02 -9.80736e-01 -8.312e-01 -5.558e-01  2.722e-05 -1.788e+04  2.334e+03  1.471e+01  0.000e+00 -2.023e+04
000 -2.586590e-02 -9.80736e-01 -8.312e-01 -5.558e-01  2.721e-05 -1.784e+04  2.334e+03  1.471e+01  0.000e+00 -2.019e+04
000 -2.581590e-02 -9.80588e-01 -8.315e-01 -5.552e-01  2.755e-05 -1.780e+04  2.331e+03  1.471e+01  0.000e+00 -2.014e+04
000 -2.576590e-02 -9.80588e-01 -8.315e-01 -5.552e-01  2.753e-05 -1.776e+04  2.331e+03  1.471e+01  0.000e+00 -2.011e+04
000 -2.571590e-02 -9.80456e-01 -8.318e-01 -5.547e-01  2.691e-05 -1.772e+04  2.328e+03  1.474e+01  0.000e+00 -2.006e+04
000 -2.566590e-02 -9.80456e-01 -8.318e-01 -5.547e-01  2.691e-05 -1.768e+04  2.328e+03  1.474e+01  0.000e+00 -2.003e+04
000 -2.561590e-02 -9.80456e-01 -8.318e-01 -5.547e-01  2.691e-05 -1.764e+04  2.328e+03  1.474e+01  0.000e+00 -1.999e+04
000 -2.556590e-02 -9.80245e-01 -8.323e-01 -5.539e-01  2.687e-05 -1.760e+04  2.324e+03  1.475e+01  0.000e+00 -1.994e+04
000 -2.551590e-02 -9.80245e-01 -8.323e-01 -5.539e-01  2.687e-05 -1.757e+04  2.324e+03  1.475e+01  0.000e+00 -1.990e+04
000 -2.546590e-02 -9.80100e-01 -8.327e-01 -5.534e-01  2.675e-05 -1.753e+04  2.321e+03  1.476e+01  0.000e+00 -1.986e+04
000 -2.541590e-02 -9.80100e-01 -8.327e-01 -5.534e-01  2.674e-05 -1.749e+04  2.321e+03  1.476e+01  0.000e+00 -1.982e+04
000 -2.536590e-02 -9.79965e-01 -8.330e-01 -5.529e-01  2.652e-05 -1.745e+04  2.318e+03  1.477e+01  0.000e+00 -1.978e+04
