#vtu   mu0 Hext(T)       J.h(T)      Jx(T)      Jy(T)      Jz(T)    e(J/m3) e_ms(J/m3) e_ex(J/m3) e_an(J/m3) e_ze(J/m3)
3.000000000000000000e+00 3.141589999999999661e-02 9.868099999999999650e-01 8.156999999999999806e-01 5.798999999999999710e-01 -3.750999999999999831e-05 -2.218000000000000000e+04 2.472000000000000000e+03 1.382000000000000028e+01 0.000000000000000000e+00 -2.467000000000000000e+04
0.000000000000000000e+00 2.827431000000000041e-02 9.836460000000000203e-01 8.241000000000000547e-01 5.669999999999999485e-01 -3.134000000000000148e-05 -1.972000000000000000e+04 2.397000000000000000e+03 1.435999999999999943e+01 0.000000000000000000e+00 -2.213000000000000000e+04
0.000000000000000000e+00 2.513272000000000075e-02 9.796300000000000008e-01 8.337999999999999856e-01 5.515999999999999792e-01 -2.572000000000000108e-05 -1.727000000000000000e+04 2.311000000000000000e+03 1.478999999999999915e+01 0.000000000000000000e+00 -1.959000000000000000e+04
0.000000000000000000e+00 2.199113000000000109e-02 9.744030000000000191e-01 8.451999999999999513e-01 5.328000000000000513e-01 -1.955999999999999907e-05 -1.482000000000000000e+04 2.213000000000000000e+03 1.508999999999999986e+01 0.000000000000000000e+00 -1.705000000000000000e+04
0.000000000000000000e+00 1.884954000000000143e-02 9.674340000000000162e-01 8.587000000000000188e-01 5.094999999999999529e-01 -1.190999999999999947e-05 -1.240000000000000000e+04 2.101000000000000000e+03 1.517999999999999972e+01 0.000000000000000000e+00 -1.451000000000000000e+04
0.000000000000000000e+00 1.570794999999999830e-02 9.578320000000000167e-01 8.750000000000000000e-01 4.796000000000000263e-01 -2.787000000000000167e-06 -9.989000000000000000e+03 1.969000000000000000e+03 1.492999999999999972e+01 0.000000000000000000e+00 -1.197000000000000000e+04
0.000000000000000000e+00 1.256636000000000038e-02 9.440849999999999520e-01 8.947000000000000508e-01 4.405000000000000027e-01 8.963000000000000413e-06 -7.610000000000000000e+03 1.817000000000000000e+03 1.425000000000000000e+01 0.000000000000000000e+00 -9.441000000000000000e+03
0.000000000000000000e+00 9.424770000000000716e-03 9.233879999999999866e-01 9.186999999999999611e-01 3.871999999999999886e-01 2.364000000000000067e-05 -5.274000000000000000e+03 1.639000000000000000e+03 1.296000000000000085e+01 0.000000000000000000e+00 -6.925000000000000000e+03
0.000000000000000000e+00 6.283180000000000189e-03 8.900310000000000166e-01 9.475999999999999979e-01 3.110999999999999877e-01 4.398000000000000244e-05 -3.003000000000000000e+03 1.436000000000000000e+03 1.091999999999999993e+01 0.000000000000000000e+00 -4.450000000000000000e+03
0.000000000000000000e+00 3.141590000000000094e-03 8.313070000000000181e-01 9.796000000000000263e-01 1.960999999999999965e-01 7.289999999999999660e-05 -8.442999999999999545e+02 1.226000000000000000e+03 8.221000000000000085e+00 0.000000000000000000e+00 -2.078000000000000000e+03
0.000000000000000000e+00 -9.143238000000000713e-18 7.145899999999999475e-01 1.000999999999999890e+00 9.405000000000000165e-03 1.155000000000000021e-04 1.106000000000000000e+03 1.100000000000000000e+03 6.283000000000000362e+00 0.000000000000000000e+00 5.198999999999999960e-12
4.000000000000000000e+00 -3.141590000000000094e-03 -2.569600000000000217e-01 2.124000000000000055e-01 -5.757999999999999785e-01 1.579999999999999916e-04 2.238000000000000000e+03 2.369000000000000000e+03 5.108000000000000114e+02 0.000000000000000000e+00 -6.423999999999999773e+02
5.000000000000000000e+00 -6.283180000000000189e-03 -8.900339999999999918e-01 -9.475999999999999979e-01 -3.110999999999999877e-01 -4.393000000000000122e-05 -3.003000000000000000e+03 1.436000000000000000e+03 1.091999999999999993e+01 0.000000000000000000e+00 -4.450000000000000000e+03
0.000000000000000000e+00 -9.424770000000000716e-03 -9.233949999999999658e-01 -9.186999999999999611e-01 -3.871999999999999886e-01 -2.368000000000000028e-05 -5.274000000000000000e+03 1.639000000000000000e+03 1.297000000000000064e+01 0.000000000000000000e+00 -6.925000000000000000e+03
0.000000000000000000e+00 -1.256636000000000038e-02 -9.441450000000000120e-01 -8.945999999999999508e-01 -4.406999999999999806e-01 -8.209999999999999321e-06 -7.610000000000000000e+03 1.817000000000000000e+03 1.425999999999999979e+01 0.000000000000000000e+00 -9.441000000000000000e+03
0.000000000000000000e+00 -1.570794999999999830e-02 -9.578699999999999992e-01 -8.749000000000000110e-01 -4.798000000000000043e-01 3.142000000000000156e-06 -9.989000000000000000e+03 1.970000000000000000e+03 1.494999999999999929e+01 0.000000000000000000e+00 -1.197000000000000000e+04
0.000000000000000000e+00 -1.884954000000000143e-02 -9.674599999999999866e-01 -8.586000000000000298e-01 -5.094999999999999529e-01 1.211999999999999916e-05 -1.240000000000000000e+04 2.101000000000000000e+03 1.516999999999999993e+01 0.000000000000000000e+00 -1.451000000000000000e+04
0.000000000000000000e+00 -2.199113000000000109e-02 -9.744350000000000511e-01 -8.450999999999999623e-01 -5.330000000000000293e-01 1.970999999999999933e-05 -1.482000000000000000e+04 2.214000000000000000e+03 1.508000000000000007e+01 0.000000000000000000e+00 -1.705000000000000000e+04
0.000000000000000000e+00 -2.513272000000000075e-02 -9.796329999999999760e-01 -8.337999999999999856e-01 -5.515999999999999792e-01 2.604999999999999962e-05 -1.727000000000000000e+04 2.311000000000000000e+03 1.477999999999999936e+01 0.000000000000000000e+00 -1.959000000000000000e+04
