#vtu   mu0 Hext(T)       J.h(T)      Jx(T)      Jy(T)      Jz(T)    e(J/m3) e_ms(J/m3) e_ex(J/m3) e_an(J/m3) e_ze(J/m3)
3.000000000000000000e+00 3.141589999999999661e-02 1.004040000000000044e+00 1.004000000000000004e+00 8.914000000000000049e-03 1.125999999999999994e-04 -2.397000000000000000e+04 1.126000000000000000e+03 3.142999999999999794e+00 0.000000000000000000e+00 -2.510000000000000000e+04
0.000000000000000000e+00 2.827431000000000041e-02 1.003940000000000055e+00 1.004000000000000004e+00 8.869999999999999413e-03 1.129999999999999955e-04 -2.146000000000000000e+04 1.123000000000000000e+03 3.302000000000000046e+00 0.000000000000000000e+00 -2.259000000000000000e+04
0.000000000000000000e+00 2.513272000000000075e-02 1.003830000000000000e+00 1.004000000000000004e+00 8.807999999999999857e-03 1.133000000000000028e-04 -1.895000000000000000e+04 1.121000000000000000e+03 3.482000000000000206e+00 0.000000000000000000e+00 -2.008000000000000000e+04
0.000000000000000000e+00 2.199113000000000109e-02 1.003700000000000037e+00 1.004000000000000004e+00 8.743000000000000771e-03 1.138000000000000014e-04 -1.644000000000000000e+04 1.118000000000000000e+03 3.682999999999999829e+00 0.000000000000000000e+00 -1.756000000000000000e+04
0.000000000000000000e+00 1.884954000000000143e-02 1.003540000000000099e+00 1.004000000000000004e+00 8.673999999999999419e-03 1.140999999999999952e-04 -1.393000000000000000e+04 1.115000000000000000e+03 3.907000000000000028e+00 0.000000000000000000e+00 -1.505000000000000000e+04
0.000000000000000000e+00 1.570794999999999830e-02 1.003349999999999964e+00 1.002999999999999892e+00 8.609000000000000333e-03 1.143000000000000000e-04 -1.143000000000000000e+04 1.112000000000000000e+03 4.166999999999999815e+00 0.000000000000000000e+00 -1.254000000000000000e+04
0.000000000000000000e+00 1.256636000000000038e-02 1.003120000000000012e+00 1.002999999999999892e+00 8.536999999999999450e-03 1.143000000000000000e-04 -8.917000000000000000e+03 1.110000000000000000e+03 4.456000000000000405e+00 0.000000000000000000e+00 -1.003000000000000000e+04
0.000000000000000000e+00 9.424770000000000716e-03 1.002830000000000110e+00 1.002999999999999892e+00 8.489999999999999283e-03 1.146999999999999962e-04 -6.410000000000000000e+03 1.107000000000000000e+03 4.790000000000000036e+00 0.000000000000000000e+00 -7.521000000000000000e+03
0.000000000000000000e+00 6.283180000000000189e-03 1.002450000000000063e+00 1.002000000000000002e+00 8.507999999999999938e-03 1.151999999999999948e-04 -3.903000000000000000e+03 1.104000000000000000e+03 5.185999999999999943e+00 0.000000000000000000e+00 -5.012000000000000000e+03
0.000000000000000000e+00 3.141590000000000094e-03 1.001949999999999896e+00 1.002000000000000002e+00 8.703000000000000666e-03 1.151999999999999948e-04 -1.398000000000000000e+03 1.102000000000000000e+03 5.663999999999999702e+00 0.000000000000000000e+00 -2.505000000000000000e+03
