#vtu   mu0 Hext(T)       J.h(T)      Jx(T)      Jy(T)      Jz(T)    e(J/m3) e_ms(J/m3) e_ex(J/m3) e_an(J/m3) e_ze(J/m3)
001  1.250000e-02  1.38456e-02  1.001e+00  1.021e-02  1.385e-02  1.037e+03  1.168e+03  7.159e+00  0.000e+00 -1.377e+02
000  9.500000e-03  1.05377e-02  1.001e+00  1.013e-02  1.054e-02  1.066e+03  1.139e+03  6.810e+00  0.000e+00 -7.966e+01
000  6.500000e-03  7.24740e-03  1.001e+00  1.007e-02  7.247e-03  1.087e+03  1.118e+03  6.566e+00  0.000e+00 -3.749e+01
000  3.500000e-03  3.98875e-03  1.001e+00  1.000e-02  3.989e-03  1.101e+03  1.105e+03  6.405e+00  0.000e+00 -1.111e+01
002  5.000000e-04  6.91574e-04  1.001e+00  9.946e-03  6.916e-04  1.106e+03  1.100e+03  6.335e+00  0.000e+00 -2.752e-01
